user_id,first_name,last_name,age,gender,sexual_orientation,languages_spoken,interests_main,interests_sub,topics_to_avoid,preferred_personality,self_personality,created_at
bdb9b52c-04e3-4538-90f4-dffb88f5d198,Alex,Klein,16.0,,Préfère ne pas dire,Espagnol|Anglais,Arts & culture|Cuisine,Cinéma|Pâtisserie,Santé,Introverti(e),Calme,2024-11-15T15:34:44.210799
36f6abbb-a790-47ca-950a-508c787a280e,Nathalie,Potier,48.0,Non-binaire,Bisexuel(le),Allemand|Italien|Anglais,Musique|Podcasts,Rock|Tech,,Autre,Autre,2024-10-28T15:34:44.210824
38cd8763-dba6-4895-91d7-aa18e718dea1,Marthe,Diaz,68.0,Préfère ne pas dire,Hétérosexuel(le),,Cuisine|Voyage|Podcasts,Pâtisserie|Road trip|Culture,Sexe|Autre,Autre,Extraverti(e),2025-09-02T15:34:44.210845
a6348289-1044-4dd4-9dcb-9d348df1099f,Olivier,Gautier,57.0,Préfère ne pas dire,Asexuel(le),Italien,Cuisine|Musique|Sciences,Cuisine du monde|Jazz|Physique,Sexe,Sérieux(se),Calme,2025-04-12T15:34:44.210865
a3b37174-97de-4080-a159-d4cbb7ee4bec,Astrid,Perrin,22.0,Homme,Pansexuel(le),Français,Technologie,IA,Religion|Autre,Extraverti(e),Autre,2025-10-04T15:34:44.210884
ff1138fc-1d2a-4708-8640-f2c7cbac5614,Juliette,Leroy,27.0,Femme,Préfère ne pas dire,,Lecture|Podcasts,Manga|Culture,Sexe|Politique,Sérieux(se),Sérieux(se),2025-09-09T15:34:44.210905
2a427ad9-2fb4-4285-9417-ca4b81f855c0,Martin,Faivre,52.0,,Pansexuel(le),,Photographie,Portrait,Argent|Autre,Extraverti(e),Introverti(e),2025-01-02T15:34:44.210925
9cf24d75-a35a-47de-b860-e697d6176383,André,Girard,41.0,Non-binaire,Pansexuel(le),,Entrepreneuriat|Technologie,Startup|IA,Religion,Calme,Drôle,2025-01-10T15:34:44.210945
d7066490-f80a-4f20-91b6-2efc69b831ef,Emmanuel,Moreno,52.0,Préfère ne pas dire,Autre,Français,Musique|Sport|Entrepreneuriat,Rock|Running|Développement web,Santé|Religion,Extraverti(e),Drôle,2025-06-16T15:34:44.210965
6d46ce7c-11eb-49b7-b3d0-ba6edbf8ea8a,Marine,Foucher,24.0,,Pansexuel(le),,Technologie|Jeux vidéo|Arts & culture,IA|Stratégie|Peinture,Politique,Autre,Calme,2025-05-21T15:34:44.210986
ed580852-c184-4e32-b060-f0b03cfb5844,Olivier,Chartier,29.0,,Bisexuel(le),Anglais|Autre,Podcasts|Entrepreneuriat|Technologie,Tech|Développement web|IA,Argent,,Sérieux(se),2025-06-13T15:34:44.211008
c89fa965-2597-4d1e-b086-4c59e457e898,Claudine,Alves,56.0,Homme,Autre,Autre|Anglais|Espagnol,Lecture|Jeux vidéo|Technologie,,Sexe,Extraverti(e),Extraverti(e),2025-10-08T15:34:44.211028
2ce6186f-2e00-4cb2-b45d-5743de723b31,Suzanne,Gay,50.0,Non-binaire,Autre,Italien|Français|Espagnol,Entrepreneuriat|Voyage|Lecture,Développement web|Road trip|BD,,Extraverti(e),Autre,2025-04-11T15:34:44.211048
51f17513-06c2-41b4-94f8-6977a18a5701,Édouard,Diallo,53.0,Femme,Hétérosexuel(le),Espagnol|Autre|Allemand,Technologie|Musique,IA|Rock,Sexe,Extraverti(e),Calme,2025-04-28T15:34:44.211067
a908b140-5c6b-49d3-8140-ca8656cb76c0,Benjamin,Chevalier,46.0,,Homosexuel(le),Français|Autre,Jeux vidéo|Sciences|Lecture,,Politique|Autre,Peu importe,Autre,2024-11-08T15:34:44.211088
8fc02f81-6e64-4e5d-9aeb-8ec63152674b,Luc,Gonzalez,67.0,Femme,Asexuel(le),Espagnol|Italien,Jeux vidéo|Arts & culture|Musique,Stratégie|Peinture|Classique,,Sérieux(se),Sérieux(se),2025-09-12T15:34:44.211108
5b2a98ed-cacb-4133-9686-72711c31ed23,Lorraine,Collet,21.0,Homme,Asexuel(le),,Lecture|Technologie,BD|IA,Santé|Autre,Sérieux(se),Extraverti(e),2025-10-14T15:34:44.211128
d43a5721-4450-4379-a7ba-2055d418183f,Arnaude,Seguin,63.0,Homme,Homosexuel(le),,Photographie,Paysage,Autre,Autre,Calme,2025-09-13T15:34:44.211151
8b91764a-c130-40a4-99ae-d2e3fb5159e9,Manon,Sanchez,43.0,Femme,Pansexuel(le),Espagnol,Voyage,,,Sérieux(se),Introverti(e),2025-05-21T15:34:44.211170
cc5b83e9-eaa4-4c2c-914f-8e4aaf10aa25,Renée,Colin,41.0,Préfère ne pas dire,Bisexuel(le),Allemand|Français|Italien,Cuisine|Sport|Voyage,Cuisine du monde|Running|Randonnée,,Sérieux(se),Drôle,2025-04-25T15:34:44.211193
e67567df-8cef-4dea-b814-83026210d5a4,Pierre,Marques,22.0,Femme,Pansexuel(le),Français,Technologie|Sciences|Podcasts,,,Introverti(e),Autre,2025-02-23T15:34:44.211213
091e8eaf-182b-411a-bda0-d136c4f2b16b,Agnès,Merle,50.0,Homme,Hétérosexuel(le),Autre|Italien,Sciences,Chimie,Politique|Sexe,Autre,Sérieux(se),2025-07-16T15:34:44.211232
9747a6e0-a0c4-4169-8edd-3bb0d770ab8b,Georges,Lecoq,18.0,Préfère ne pas dire,Autre,Italien,Musique|Entrepreneuriat|Podcasts,Pop|Data science|Culture,Sexe,Extraverti(e),Extraverti(e),2025-08-15T15:34:44.211252
79af66a4-7820-4e35-aa81-40cb0c97b734,Agathe,Fernandez,38.0,,Hétérosexuel(le),Anglais|Français|Espagnol,Photographie|Sport,Paysage|Natation,Sexe|Argent,Sérieux(se),Extraverti(e),2025-06-17T15:34:44.211271
c096269c-2513-4147-822b-56c11141c0d5,Isaac,Pottier,65.0,Non-binaire,Préfère ne pas dire,Autre|Anglais,Podcasts|Arts & culture|Cuisine,Culture|Peinture|Cuisine du monde,,Calme,Autre,2025-08-21T15:34:44.211293
d8215142-6c5e-4532-972f-bc87dc752fd6,Laurent,Lejeune,43.0,Non-binaire,Asexuel(le),Français,Podcasts,Tech,,Autre,Autre,2025-05-02T15:34:44.211311
5213b0fc-f0f8-4d09-b76c-5749ff3fd1ea,Étienne,Maillet,35.0,Non-binaire,Bisexuel(le),,Podcasts|Arts & culture|Voyage,Développement perso|Peinture|Road trip,Politique,Peu importe,Autre,2025-05-28T15:34:44.211330
c91786dd-488f-44bb-bcfc-ded3da479bc3,Marc,Didier,32.0,Femme,Bisexuel(le),Espagnol|Français,Lecture,Roman,Sexe,Peu importe,Peu importe,2024-12-24T15:34:44.211348
921957c9-6524-4ecc-9c89-896b034a9455,Lucas,Bernard,53.0,Femme,Hétérosexuel(le),Anglais,Jeux vidéo|Photographie|Entrepreneuriat,FPS|Portrait|Innovation,,Peu importe,Introverti(e),2025-02-21T15:34:44.211368
9f1d224c-eae9-414f-8bf7-b54358100285,Joséphine,Daniel,24.0,Préfère ne pas dire,Pansexuel(le),Autre|Espagnol|Allemand,Voyage|Cuisine,,Politique|Argent,Extraverti(e),Drôle,2025-07-28T15:34:44.211388
cce7c3ac-11ec-4d1f-80fe-b9018305e6f0,Amélie,Martins,19.0,Préfère ne pas dire,Autre,Italien|Autre,Technologie|Entrepreneuriat|Sciences,,Santé|Sexe,Autre,Calme,2025-10-20T15:34:44.211407
7ba067c4-cfe4-4faf-b34a-bcc2b7f48f0b,Guy,Dos Santos,45.0,,Autre,Allemand|Espagnol|Autre,Musique,Classique,Religion,Autre,Drôle,2025-01-21T15:34:44.211426
98f2484d-bd66-44fb-b89e-4504fcb6e191,Julie,Joly,24.0,Homme,Préfère ne pas dire,Autre,Arts & culture,Cinéma,Politique,Peu importe,Peu importe,2025-05-08T15:34:44.211444
896d18fa-92ae-4567-8ec8-0e67a62a51b3,Alexandrie,Martinez,55.0,Homme,Bisexuel(le),Autre,Voyage,Road trip,Religion|Sexe,Drôle,Sérieux(se),2024-11-03T15:34:44.211462
4a49ca7a-6d1a-4645-a6b1-5226f1224173,Maurice,Costa,29.0,Femme,Homosexuel(le),Espagnol|Anglais,Lecture|Podcasts|Sciences,,Religion|Argent,Sérieux(se),,2025-07-21T15:34:44.211483
eddd15d2-99d8-46f1-932f-3bdf8295aa19,Odette,Legrand,62.0,Préfère ne pas dire,Autre,Français|Espagnol,Sciences,,Politique,Calme,Sérieux(se),2025-03-17T15:34:44.211501
47d087cc-3c0f-47af-9463-fcedf22da54f,Céline,Lemoine,62.0,Non-binaire,Asexuel(le),Italien,Sport|Entrepreneuriat,,Religion,Autre,Sérieux(se),2025-06-06T15:34:44.211522
1309cbce-a607-4abb-a069-acbf8b2c02b4,Denise,Bouvier,50.0,Homme,Préfère ne pas dire,Français|Anglais|Autre,Photographie|Cuisine,Portrait|Pâtisserie,Argent|Religion,Autre,Drôle,2025-01-16T15:34:44.211543
d74d8a52-9c45-4ca3-a631-ee55537141ca,Patrick,Rodrigues,22.0,,Bisexuel(le),Allemand,Sciences|Sport,Physique|Football,Argent,Extraverti(e),Calme,2025-04-24T15:34:44.211564
56fc3a91-1db6-4347-bf69-412e049b5c30,Adélaïde,Roux,47.0,Préfère ne pas dire,Hétérosexuel(le),Français,Voyage|Entrepreneuriat,,Sexe,Sérieux(se),Drôle,2024-12-16T15:34:44.211584
b8f0ffd6-3171-40fa-a2fc-511890ce4649,Georges,Dijoux,27.0,Femme,Homosexuel(le),Autre|Espagnol|Allemand,Voyage|Entrepreneuriat,Randonnée|Data science,Sexe|Autre,Sérieux(se),Drôle,2025-08-06T15:34:44.211603
e9632b1a-af34-4607-b13b-5c8a9d883138,Franck,Guillon,44.0,Femme,Préfère ne pas dire,Français,Podcasts|Musique|Sciences,Développement perso|Classique|Physique,,Extraverti(e),Peu importe,2025-05-11T15:34:44.211623
fd6756c7-e853-4c8c-b082-e65c06d919d0,Jeanne,Delahaye,66.0,Homme,Homosexuel(le),Anglais|Italien|Autre,Cuisine|Technologie|Lecture,,Santé,Extraverti(e),Autre,2024-10-27T15:34:44.211642
34ae9ba0-2a89-444a-97d5-3ec17c223f39,Noël,Pires,39.0,,Pansexuel(le),Français,Voyage,Randonnée,Sexe,,Calme,2025-01-12T15:34:44.211661
f02a2959-1d71-4c30-8d1f-fa33b41d9756,Yves,Étienne,19.0,Préfère ne pas dire,Hétérosexuel(le),Autre|Anglais|Italien,Sport|Podcasts|Voyage,Football|Culture|Road trip,Argent,Calme,Drôle,2025-08-07T15:34:44.211680
55cf5949-6a69-4460-9ea2-61bd1b98e860,Michelle,Jacques,52.0,Femme,Homosexuel(le),Italien,Sciences|Technologie|Musique,,,Drôle,Introverti(e),2025-08-26T15:34:44.211700
3c247f55-6d03-4ea4-a875-c622f0fe3369,Alphonse,Lemaire,26.0,Non-binaire,Pansexuel(le),Autre|Italien,Jeux vidéo|Musique|Photographie,Stratégie|Classique|Portrait,Religion|Sexe,Sérieux(se),Extraverti(e),2025-08-18T15:34:44.211720
62dc28f8-96f5-4398-b8fe-cbe96dc3a3da,Joséphine,Legros,41.0,Préfère ne pas dire,Préfère ne pas dire,,Cuisine|Jeux vidéo|Voyage,Pâtisserie|RPG|Road trip,,Peu importe,Extraverti(e),2025-07-14T15:34:44.211742
d1db28f9-9bb3-402c-a1f2-1a5eee65dd4f,Marcelle,Devaux,65.0,Homme,Hétérosexuel(le),Espagnol,Technologie,IA,Religion,Drôle,Introverti(e),2025-07-17T15:34:44.211761
8c6c7fb5-6a10-4d18-a174-f4aa125cf79f,Océane,Humbert,52.0,,Hétérosexuel(le),,Voyage,Road trip,Politique|Sexe,Introverti(e),Extraverti(e),2025-02-07T15:34:44.211780
d6384eb4-1f61-4614-b0ba-13688c614c82,Mathilde,Alves,60.0,Non-binaire,Bisexuel(le),Autre|Allemand,Technologie,IA,Santé,Extraverti(e),,2024-12-25T15:34:44.211798
254a7930-11dc-475c-bdbe-01d414036cd4,Claude,Imbert,59.0,Femme,Hétérosexuel(le),Français|Autre|Anglais,Lecture,BD,Santé,Peu importe,,2025-08-15T15:34:44.211818
21027869-3dca-4ff7-836f-29a27ae7366a,Madeleine,Navarro,61.0,Femme,Homosexuel(le),Allemand,Entrepreneuriat|Sciences|Photographie,Data science|Biologie|Portrait,,Introverti(e),Sérieux(se),2025-02-08T15:34:44.211838
70cb7b4a-23bf-4d9a-a2f3-bff5bea7aa46,Juliette,Michel,20.0,Homme,Asexuel(le),Espagnol|Français,Sciences,,Argent|Sexe,,Calme,2025-08-19T15:34:44.211857
186ef33d-fd93-4db3-9a8d-13fb83e5b0a6,Stéphanie,Marchand,41.0,Femme,Préfère ne pas dire,Autre|Anglais|Italien,Technologie|Photographie,IA|Paysage,Autre,Extraverti(e),,2025-06-09T15:34:44.211877
d905a383-d281-43dd-873a-ea2a92b9bb94,Augustin,Devaux,60.0,,Hétérosexuel(le),,Musique,Pop,Santé,Extraverti(e),Sérieux(se),2025-06-29T15:34:44.211895
61000668-67e2-4f08-9623-76424ed51ba4,Françoise,Aubert,45.0,Femme,Autre,,Sciences,Biologie,,Autre,Extraverti(e),2025-05-06T15:34:44.211916
73303783-8963-4b71-9547-9482be064ce5,Diane,Brunet,60.0,Femme,Hétérosexuel(le),Italien|Français,Sciences|Cuisine|Jeux vidéo,Physique|Pâtisserie|Stratégie,Santé,Extraverti(e),Drôle,2025-04-19T15:34:44.211936
62016351-f08b-4d8f-9df7-23ade9045581,Patricia,Becker,17.0,Femme,Bisexuel(le),Autre|Anglais,Sciences,Biologie,Argent|Politique,Introverti(e),,2025-03-21T15:34:44.211956
2ed0deb7-5f9b-4766-9cb0-9b41c1c966bb,Mathilde,Costa,43.0,Homme,Préfère ne pas dire,,Podcasts|Cuisine,Tech|Cuisine du monde,Sexe|Autre,Extraverti(e),Drôle,2025-01-07T15:34:44.211977
962dff6a-b9e4-46bb-841f-82b5a8c22c2b,Martin,Rémy,55.0,Préfère ne pas dire,Bisexuel(le),,Sciences,,Argent,Peu importe,Sérieux(se),2024-11-10T15:34:44.211996
d6b93ff1-7233-4f31-b033-4086232714cd,Georges,Lelièvre,69.0,Préfère ne pas dire,Autre,Autre|Allemand,Sport,Basketball,Argent,Calme,Extraverti(e),2025-07-03T15:34:44.212015
2ccc73c9-1e2f-4f47-801d-fd2cc1eb6ffa,Laetitia,Fleury,39.0,Homme,Hétérosexuel(le),Espagnol|Allemand,Jeux vidéo,RPG,,Peu importe,Peu importe,2025-01-17T15:34:44.212033
b93c0881-dba4-4772-9159-7af121875ef5,Henri,Perez,43.0,Homme,Homosexuel(le),,Podcasts|Musique,Culture|Pop,Autre|Santé,Sérieux(se),Sérieux(se),2025-08-29T15:34:44.212053
60f4a0ec-7625-41ee-bdcd-d6108015909d,Tristan,Hernandez,47.0,,Asexuel(le),Autre,Technologie|Photographie,IA|Paysage,,,Extraverti(e),2025-08-24T15:34:44.212072
b9875bac-91da-4083-a8a0-4f6854a91bf1,Patricia,Olivier,42.0,Femme,Hétérosexuel(le),,Musique|Jeux vidéo|Lecture,Classique|RPG|BD,Argent,Drôle,Drôle,2025-10-08T15:34:44.212092
accb821e-032f-44b4-aa0a-2d07e5d98fd7,Édouard,Guillet,37.0,Préfère ne pas dire,Asexuel(le),Anglais|Allemand,Arts & culture|Photographie,Cinéma|Paysage,,Extraverti(e),Calme,2024-11-30T15:34:44.212111
6a91a8bb-9455-4a47-8f4e-99b61556b632,Mathilde,Leduc,26.0,Femme,Homosexuel(le),Autre,Technologie,IA,,Introverti(e),Calme,2025-05-09T15:34:44.212129
4b6d4412-0418-4963-85bf-2f96c630f4d3,Maggie,Charpentier,56.0,,Homosexuel(le),Allemand,Technologie|Entrepreneuriat|Photographie,IA|Startup|Portrait,,Peu importe,Calme,2025-06-21T15:34:44.212148
2e9485ec-5c06-472c-80c8-2ceac77149cb,Laetitia,Berthelot,69.0,Préfère ne pas dire,Autre,,Sport|Musique|Entrepreneuriat,Basketball|Rock|Startup,Argent,Sérieux(se),Sérieux(se),2025-08-10T15:34:44.212167
dad7e9ae-7da2-4254-90b7-69094f18c21a,Alexandria,Goncalves,70.0,Homme,Préfère ne pas dire,Italien,Cuisine,Cuisine du monde,Politique|Argent,Sérieux(se),Autre,2024-11-04T15:34:44.212185
d9fe8548-2d23-4132-9a40-b224d96b4c2d,Maryse,Marchand,27.0,Homme,Hétérosexuel(le),Autre,Lecture|Photographie|Sport,Roman|Paysage|Tennis,,Drôle,Calme,2025-01-27T15:34:44.212205
8f35d5a9-2fd3-492e-be38-849613a92424,Diane,Coste,50.0,Non-binaire,Asexuel(le),,Entrepreneuriat|Arts & culture,Startup|Théâtre,Religion,Sérieux(se),Calme,2025-06-06T15:34:44.212224
ab7aeba0-ac74-4dfd-9ed3-50b5bc451a40,Danielle,Lamy,57.0,Homme,Pansexuel(le),,Podcasts|Arts & culture|Musique,Développement perso|Peinture|Classique,Politique|Santé,Introverti(e),Calme,2025-07-08T15:34:44.212245
d3703fce-345c-4667-b6da-e21f5df71eef,Catherine,Raymond,54.0,Homme,Préfère ne pas dire,Allemand|Français,Podcasts|Jeux vidéo|Arts & culture,Culture|RPG|Théâtre,Argent,Calme,Drôle,2025-02-02T15:34:44.212264
75ccb967-ebe6-4a49-aeb6-2da796ba2424,Tristan,Lopes,38.0,Femme,Hétérosexuel(le),Anglais,Podcasts|Sciences,Tech|Physique,Religion,Peu importe,Peu importe,2025-08-08T15:34:44.212289
5cb754eb-95e7-45b9-9e7a-c46f1fff3dfc,Zoé,Petitjean,61.0,Homme,Homosexuel(le),Allemand|Espagnol,Technologie,IA,Sexe|Santé,Autre,Autre,2025-08-30T15:34:44.212312
39b98860-173f-4826-991b-4c143d4ddae9,Christophe,Rey,57.0,Femme,Autre,,Arts & culture,Peinture,Argent|Politique,Introverti(e),Extraverti(e),2025-08-21T15:34:44.212331
7b0ee6da-1b2f-4e73-b878-39a25b547fb0,Alain,Da Costa,40.0,Préfère ne pas dire,Asexuel(le),Espagnol,Lecture,,Argent,Introverti(e),Calme,2025-03-29T15:34:44.212350
0c7db126-f87e-4544-9cb0-80b1c5b11e73,Nathalie,Pierre,46.0,Non-binaire,Préfère ne pas dire,Autre|Espagnol,Voyage|Jeux vidéo,Randonnée|FPS,Argent|Santé,Drôle,Extraverti(e),2025-05-22T15:34:44.212369
a43d5812-6475-4fff-9230-f13626ec0b43,Arthur,Morin,55.0,Non-binaire,Hétérosexuel(le),Français,Sciences,Biologie,,Extraverti(e),Autre,2025-07-26T15:34:44.212407
76fc00fb-1886-4178-9051-c85fed5fa7e6,Isaac,Leduc,32.0,Non-binaire,Hétérosexuel(le),Espagnol,Musique,Classique,Sexe|Autre,Calme,Calme,2024-12-27T15:34:44.212428
4c2d5fe0-6b58-48c9-9073-6fd1eb7fcc9b,Pauline,Gillet,70.0,Femme,Autre,Autre|Français,Technologie|Arts & culture|Photographie,IA|Cinéma|Paysage,Sexe|Autre,,Autre,2025-09-04T15:34:44.212449
849e0c6b-1a23-4ee7-9cd3-2d7a9af5eb6e,Marcelle,Lefort,51.0,Préfère ne pas dire,Autre,Autre|Anglais|Français,Cuisine,Cuisine du monde,Politique,Autre,,2025-04-07T15:34:44.212486
2363457c-a699-4a6f-b945-347958c4f0e9,Sylvie,Leblanc,64.0,,Asexuel(le),,Cuisine|Lecture|Sciences,Cuisine du monde|BD|Physique,,Autre,Extraverti(e),2025-07-17T15:34:44.212507
48d25aa5-086e-4afb-a5bc-fccddacb71c9,Cécile,Blanchet,57.0,Non-binaire,Homosexuel(le),Français|Autre,Arts & culture,Peinture,Religion|Sexe,Drôle,,2024-11-17T15:34:44.212545
97fab221-6982-4bb3-8fa0-18d59cf6ed6f,Martine,Fournier,21.0,Homme,Pansexuel(le),Anglais,Technologie|Podcasts,IA|Développement perso,,Sérieux(se),Drôle,2024-11-23T15:34:44.212566
dfa3d5a0-9109-4f2a-b058-0d6036a56d05,Christelle,Meyer,41.0,Préfère ne pas dire,Asexuel(le),,Technologie|Podcasts,IA|Culture,Autre,Autre,Sérieux(se),2025-07-01T15:34:44.212586
7d9bd19a-1481-47a0-b8ec-3be4a4391227,Victor,Guillet,20.0,,Hétérosexuel(le),Anglais|Allemand,Jeux vidéo|Podcasts|Lecture,RPG|Développement perso|BD,Argent|Religion,Calme,Autre,2025-04-27T15:34:44.212607
ca7d2ccb-2207-47e0-816d-88ebc2076d50,Jeanne,Vallet,27.0,,Autre,Italien|Autre|Espagnol,Arts & culture|Sciences|Voyage,Cinéma|Biologie|Road trip,Sexe,,Calme,2025-10-15T15:34:44.212644
9941af02-bc0f-4397-8817-2099a69cc311,Margaux,Monnier,32.0,Non-binaire,Homosexuel(le),,Cuisine|Photographie,Cuisine du monde|Paysage,Argent,Sérieux(se),Drôle,2025-10-13T15:34:44.212664
7fe52f7a-228c-4f73-a9b5-27682cd12d2a,Paul,Legros,26.0,Préfère ne pas dire,Préfère ne pas dire,Français,Jeux vidéo|Voyage,RPG|Randonnée,Santé|Sexe,,Introverti(e),2025-04-18T15:34:44.212685
b76361f1-b3b8-4595-9b0a-fa350f6b56de,Hortense,Hoareau,65.0,,Pansexuel(le),Espagnol,Technologie|Lecture|Sport,,Autre,Calme,Peu importe,2025-02-09T15:34:44.212705
f9382069-efe8-4657-b7f4-24a85a9098b3,Jean,Martins,28.0,Femme,Autre,Espagnol,Lecture|Technologie|Cuisine,,Sexe|Argent,Extraverti(e),Introverti(e),2025-05-16T15:34:44.212725
e7bf06e0-8ffe-414f-9f56-b3c20d18aa2e,Eugène,Guyon,23.0,Femme,Préfère ne pas dire,Allemand|Espagnol,Entrepreneuriat|Sport,Data science|Cyclisme,Argent,Calme,Introverti(e),2024-12-06T15:34:44.212745
2fb3b43f-2b2e-49b3-9c53-01ea5a7f1598,Matthieu,Pires,20.0,Homme,Hétérosexuel(le),Français|Anglais,Photographie|Entrepreneuriat,Portrait|Data science,Politique|Argent,Peu importe,Drôle,2025-09-26T15:34:44.212766
9e6979b3-970d-45dd-aca3-a280a246a2c7,Benoît,Renault,25.0,Non-binaire,Autre,Anglais|Autre,Podcasts,Culture,Sexe,Autre,Drôle,2025-02-21T15:34:44.212785
05157744-a611-4d3d-8f97-90ed2bc4cb4f,Éric,Maréchal,41.0,Non-binaire,Bisexuel(le),Allemand|Espagnol,Photographie,Paysage,,Calme,Autre,2025-06-15T15:34:44.212804
71d735a9-6e31-4c94-a745-3a855d4108f1,Arthur,Gros,21.0,Homme,Asexuel(le),Italien|Allemand|Anglais,Podcasts|Entrepreneuriat,Développement perso|Data science,Santé|Autre,Peu importe,,2025-04-23T15:34:44.212823
d935be0a-403c-45e2-8560-f60903e89ed4,Jacques,Grondin,51.0,Non-binaire,Préfère ne pas dire,Français|Anglais,Musique|Arts & culture|Photographie,Rap|Théâtre|Portrait,Politique|Argent,Calme,Extraverti(e),2024-11-12T15:34:44.212843
0087b4af-2b91-4780-a7af-075c99915a7e,Alain,Berthelot,33.0,Non-binaire,Bisexuel(le),Français|Espagnol|Allemand,Jeux vidéo|Voyage,FPS|Road trip,Autre,Autre,Calme,2025-01-07T15:34:44.212863
6e7fe1b1-8c50-4176-a4eb-d8ed43ec45e0,Nathalie,Philippe,35.0,Homme,Autre,,Photographie|Arts & culture,Portrait|Peinture,Religion,Sérieux(se),Sérieux(se),2025-06-17T15:34:44.212882
0fb849c3-ac6e-44b5-862b-8d6c01bf6782,Michelle,Buisson,41.0,Non-binaire,Hétérosexuel(le),,Arts & culture,Cinéma,,,Sérieux(se),2025-03-14T15:34:44.212901
6075f25c-f168-4509-a8bc-e463ea7fb563,Denis,Rolland,26.0,,Autre,Allemand|Anglais|Italien,Musique|Jeux vidéo,Rock|Stratégie,Sexe|Autre,Introverti(e),Extraverti(e),2025-04-07T15:34:44.212920
0afba054-b3ae-4b94-980f-73f520c978ea,Nathalie,Weiss,25.0,Non-binaire,Bisexuel(le),Français|Allemand,Sport|Photographie,Tennis|Portrait,Politique|Sexe,Calme,,2025-03-01T15:34:44.212939
d01ffbba-f4ce-42a7-b791-0c4105403aa2,Pierre,Denis,29.0,Homme,Autre,Italien|Allemand|Français,Lecture,BD,,Peu importe,,2025-08-11T15:34:44.212958
4b2e4a63-5424-45c5-ab23-93f19f710960,Sébastien,Chauveau,40.0,Femme,Asexuel(le),Anglais|Allemand|Autre,Technologie|Musique|Sciences,IA|Rap|Chimie,,Drôle,Calme,2025-06-25T15:34:44.212978
b61cad54-c97d-486a-ba10-2961df502906,Catherine,Guibert,64.0,Préfère ne pas dire,Préfère ne pas dire,,Jeux vidéo,RPG,,Introverti(e),Sérieux(se),2025-10-02T15:34:44.212999
44ceaf15-9725-4a55-b59c-f2b78b386c41,Jeannine,Perret,56.0,Non-binaire,Homosexuel(le),Français|Autre,Podcasts|Sciences,Culture|Physique,Sexe,,,2024-11-08T15:34:44.213018
ca077701-b0db-413a-ba97-3a619d097f9c,Gilbert,Blanchet,68.0,,Préfère ne pas dire,Français,Sport|Lecture|Entrepreneuriat,Basketball|Roman|Innovation,Sexe,Extraverti(e),Sérieux(se),2025-04-30T15:34:44.213038
1678db39-916c-4d47-8e7e-775e854b5336,Camille,Hoareau,52.0,Femme,Asexuel(le),Espagnol|Allemand,Sciences|Entrepreneuriat|Cuisine,,Religion,Introverti(e),Sérieux(se),2025-08-22T15:34:44.213057
36817bb4-f158-419a-a6be-10501a429634,Alfred,Guillaume,17.0,Préfère ne pas dire,Préfère ne pas dire,,Jeux vidéo|Voyage,FPS|Road trip,Politique|Santé,Autre,Introverti(e),2025-03-31T15:34:44.213076
02ae96d1-9d9d-4dde-9d65-e86a987ede8e,Alexandrie,Meunier,46.0,Homme,Autre,Français,Podcasts|Musique,Développement perso|Classique,Religion,Autre,Peu importe,2024-11-16T15:34:44.213096
3cc40fc9-fd04-4fa0-86b2-4c0fe2be799e,Eugène,Vasseur,67.0,,Asexuel(le),,Podcasts,Culture,Santé,,Calme,2025-06-05T15:34:44.213115
164f7c3b-ece3-464b-b4b2-9c8928e5841a,Philippe,Leleu,30.0,Homme,Pansexuel(le),Espagnol|Anglais,Sport,Football,Santé,Extraverti(e),Drôle,2025-01-12T15:34:44.213133
3df8bb75-3e0c-4dd7-8658-62675e1e5318,Richard,Sauvage,60.0,Femme,Asexuel(le),Français,Entrepreneuriat|Photographie,Développement web|Paysage,Sexe,Extraverti(e),Drôle,2025-06-22T15:34:44.213155
6071883c-d51a-44f1-aa89-61428cb2634a,Joséphine,Millet,63.0,,Asexuel(le),,Jeux vidéo,FPS,Politique,Drôle,Calme,2025-03-11T15:34:44.213173
4697b425-875c-4f35-8053-aa1d64352ef5,Joséphine,Hamon,57.0,Préfère ne pas dire,Bisexuel(le),Allemand,Cuisine|Lecture,Cuisine du monde|Roman,Sexe,Autre,,2024-10-25T15:34:44.213192
5380a44a-d0c4-4936-b010-e5d5f084c2df,Adèle,Guibert,39.0,,Bisexuel(le),Anglais|Allemand|Espagnol,Jeux vidéo|Technologie,Stratégie|IA,Sexe,Extraverti(e),,2025-05-31T15:34:44.213211
acc97c51-62a8-4c73-8c39-a88cef4d2681,Hortense,Pasquier,63.0,,Homosexuel(le),Espagnol,Sciences|Sport|Arts & culture,,Politique,,Drôle,2025-06-05T15:34:44.213233
53f1b1fe-84e7-4c42-83ac-0e3018eb4c93,Bernadette,Godard,33.0,,Pansexuel(le),Français|Italien,Cuisine|Sport,Cuisine du monde|Basketball,Religion|Autre,Extraverti(e),Drôle,2024-11-17T15:34:44.213253
9bbf44d6-6840-446d-b3ad-8dfbbf8fcc7e,Gérard,Wagner,64.0,Homme,Préfère ne pas dire,,Sport,Tennis,,Drôle,Sérieux(se),2025-01-11T15:34:44.213272
