user_id,first_name,last_name,age,gender,sexual_orientation,languages_spoken,interests_main,interests_sub,topics_to_avoid,created_at
3347efe9-b988-4899-a3ea-2f6dfcd9407c,Constance,Mercier,44,Homme,Bi,Français|Espagnol,Voyage|Technologie,Voyage:Culture & musées|Technologie:Cybersécurité,Aucun|Vie privée,2025-08-03T14:09:11.511087
bfd842f2-008b-4323-8df0-009f53e3e7b7,Luce,Morin,70,Femme,Bi,Italien|Anglais|Autre,Voyage|Jeux vidéo,Voyage:Nature|Jeux vidéo:Casual,Vie privée|Aucun,2025-09-15T14:09:11.511128
ec0bcc86-db2a-4b1a-8578-5c059a8ddbe5,Jacques,Thierry,16,Femme,Préfère ne pas dire,Autre|Espagnol|Allemand,Voyage|Podcasts,Voyage:Nature|Podcasts:Tech,Actualité sensible|Politique,2025-03-26T14:09:11.511168
ec6fdc26-790a-404b-bca5-366861e0ac8d,Martin,Raymond,28,Préfère ne pas dire,Bi,Espagnol|Italien|Allemand,Podcasts|Cuisine|Lecture,Podcasts:Tech|Cuisine:Pâtisserie|Lecture:Essais,Vie privée,2025-10-04T14:09:11.511208
bfef0971-4ca3-450e-8e92-a052cbae4a20,Michelle,Lemaire,54,Préfère ne pas dire,Homo,Anglais|Italien,Sciences|Technologie|Lecture,Sciences:Biologie|Technologie:Programmation|Lecture:BD/Mangas,Aucun|Politique,2025-01-29T14:09:11.511251
b861266f-0732-47ff-a695-6c79b647896a,Émile,Jacquet,60,Non-binaire,Préfère ne pas dire,Autre|Allemand|Espagnol,Voyage|Musique|Sciences,Voyage:Nature|Musique:World|Sciences:Physique,Religion|Vie privée,2024-10-29T14:09:11.511292
8779e011-208f-4105-bec4-e55655e29dee,Susan,Lemoine,20,Préfère ne pas dire,Préfère ne pas dire,Autre|Espagnol,Voyage|Technologie|Sciences,Voyage:Nature|Technologie:IA|Sciences:Physique,Vie privée,2025-07-20T14:09:11.511391
296a0fff-2f5e-402f-a60a-7dea41e699f8,Élisabeth,Lefèvre,27,Homme,Hétéro,Anglais|Autre|Espagnol,Jeux vidéo|Sciences,Jeux vidéo:Retro|Sciences:Biologie,Politique,2025-05-24T14:09:11.511441
1614bbcd-e77d-4dc7-be2f-fc04b574533e,Caroline,Hoareau,17,Homme,Pan,Autre|Français,Lecture,Lecture:Développement personnel,Aucun,2025-09-30T14:09:11.511481
3dc37d87-2c64-4ced-91c3-6e0dcebe425a,Valérie,Besnard,64,Non-binaire,Pan,Espagnol|Italien,Cuisine|Podcasts,Cuisine:Végétarien/vegan|Podcasts:Développement perso,Actualité sensible,2024-11-15T14:09:11.511526
3efe7e14-c293-480b-ad6b-107ed4ef49d3,Olivier,Raymond,16,Préfère ne pas dire,Pan,Anglais|Français|Italien,Sport|Entrepreneuriat|Cuisine,Sport:Escalade|Entrepreneuriat:Design produit|Cuisine:Pâtisserie,Politique,2024-11-29T14:09:11.511569
d3743d2e-27d9-4774-a60b-a14bac8b3c9c,Margaret,Bouvet,67,Non-binaire,Pan,Italien,Voyage|Arts & culture,Voyage:Road trip|Arts & culture:Arts visuels,Vie privée|Politique,2025-04-07T14:09:11.511609
850933d8-2128-457b-880a-8708130bbfa5,Agnès,Gallet,66,Femme,Homo,Français|Espagnol,Photographie|Jeux vidéo|Technologie,Photographie:Édition|Jeux vidéo:Action|Technologie:Cybersécurité,Religion,2025-07-05T14:09:11.511650
75628a67-35ee-467b-9c92-72725b130f5a,Emmanuelle,Moreau,26,Non-binaire,Pan,Anglais|Espagnol,Jeux vidéo|Sciences|Musique,Jeux vidéo:FPS|Sciences:Sciences sociales|Musique:Pop,Religion|Politique,2024-11-26T14:09:11.511694
d916b027-3ecb-4267-9764-1a5f4d966492,Stéphanie,Boucher,30,Non-binaire,Hétéro,Français|Autre,Cuisine,Cuisine:Cuisine du monde,Aucun,2025-04-16T14:09:11.511732
6f7d3ac2-2274-4aae-8a54-7db9a8944c65,Claire,Martins,35,Femme,Préfère ne pas dire,Anglais|Allemand|Italien,Cuisine|Sciences,Cuisine:Cuisine du monde|Sciences:Physique,Vie privée,2025-10-17T14:09:11.511770
4754b5a4-32f0-4f7b-89b5-9af2f404d4a2,Anaïs,Gomes,69,Homme,Pan,Allemand|Anglais|Espagnol,Podcasts,Podcasts:Actualité,Actualité sensible|Politique,2025-06-03T14:09:11.511850
cf4efe5f-b100-4406-a650-42921e8d93cc,Marcel,Lefèvre,61,Préfère ne pas dire,Hétéro,Anglais|Autre,Entrepreneuriat|Lecture|Technologie,Entrepreneuriat:Design produit|Lecture:BD/Mangas|Technologie:Gadgets,Politique,2025-01-14T14:09:11.511896
08fb0e72-6fe8-46ab-bda2-bdc96314bd20,Alfred,Jacques,41,Femme,Préfère ne pas dire,Espagnol|Autre|Anglais,Photographie|Voyage|Musique,Photographie:Paysage|Voyage:Nature|Musique:World,Actualité sensible,2025-03-01T14:09:11.511939
d2549c31-0f2a-4419-868f-e243bcd414e0,Sébastien,Teixeira,25,Homme,Homo,Anglais|Français|Espagnol,Arts & culture|Musique|Technologie,Arts & culture:Histoire|Musique:Électro|Technologie:IA,Politique,2025-04-22T14:09:11.511980
5ad2df4c-5651-46e0-a952-f19e6fc8f4e2,Marcel,Antoine,57,Non-binaire,Préfère ne pas dire,Anglais|Allemand,Lecture,Lecture:Romans,Vie privée,2025-02-13T14:09:11.512018
4203e96a-3ad8-4bff-b6f6-886b4fa84935,Matthieu,Valentin,68,Préfère ne pas dire,Bi,Autre|Allemand|Espagnol,Musique,Musique:Pop,Politique,2025-02-13T14:09:11.512062
d6528bb2-2391-4cfe-8235-a26ba81e6ddc,Inès,Bernard,52,Préfère ne pas dire,Bi,Autre|Français|Anglais,Jeux vidéo|Sciences,Jeux vidéo:Casual|Sciences:Santé,Politique,2025-05-08T14:09:11.512102
455ec4ab-4350-421e-8e5c-1d58608f3686,Céline,Louis,51,Préfère ne pas dire,Hétéro,Italien|Autre|Français,Sciences,Sciences:Biologie,Aucun,2024-10-31T14:09:11.512146
2d0ba98e-f719-4318-a541-50ae11f3f6dd,Hélène,Bourgeois,24,Homme,Homo,Italien,Lecture|Musique,Lecture:Romans|Musique:Jazz/Blues,Actualité sensible|Religion,2025-03-19T14:09:11.512191
649a8c8c-85e8-4866-b6cd-70eb5cbec6b3,Claire,Regnier,49,Non-binaire,Préfère ne pas dire,Anglais|Italien,Podcasts|Cuisine,Podcasts:Culture|Cuisine:Végétarien/vegan,Politique,2024-11-16T14:09:11.512233
703658de-3d31-4a0f-abf3-dddea7673be8,Rémy,Bonneau,35,Homme,Homo,Italien|Anglais|Espagnol,Technologie|Arts & culture,Technologie:Cybersécurité|Arts & culture:Cinéma,Actualité sensible|Vie privée,2024-11-23T14:09:11.512281
3eef8103-49ee-43ee-b61d-e30b574411ae,Timothée,Merle,59,Préfère ne pas dire,Homo,Anglais|Français|Espagnol,Podcasts|Sciences|Entrepreneuriat,Podcasts:Développement perso|Sciences:Physique|Entrepreneuriat:Design produit,Actualité sensible,2025-03-13T14:09:11.512326
09079881-4342-4d03-906a-617a1a6c7c01,Audrey,Gimenez,50,Femme,Préfère ne pas dire,Français|Espagnol,Musique|Cuisine|Sciences,Musique:World|Cuisine:Végétarien/vegan|Sciences:Physique,Actualité sensible,2025-10-16T14:09:11.512369
d64c1f28-2b1f-4bdc-8e67-b10579c51c22,Paulette,Besnard,27,Non-binaire,Préfère ne pas dire,Français|Italien,Podcasts|Arts & culture,Podcasts:Développement perso|Arts & culture:Arts visuels,Politique,2025-07-26T14:09:11.512408
c516f69e-c730-4d4c-b9ea-d18669ae5944,Alex,Faure,51,Préfère ne pas dire,Pan,Anglais|Espagnol|Français,Photographie|Technologie|Sciences,Photographie:Paysage|Technologie:Cybersécurité|Sciences:Santé,Actualité sensible,2024-10-24T14:09:11.512452
ede67f87-82c9-4957-a8be-da1b2195261d,Hugues,Marchand,38,Préfère ne pas dire,Préfère ne pas dire,Espagnol|Allemand,Podcasts|Entrepreneuriat|Sport,Podcasts:Actualité|Entrepreneuriat:Marketing|Sport:Randonnée,Politique|Aucun,2025-09-12T14:09:11.512495
0d848659-ab1f-4152-9c95-d382bf2bbbe7,Laure,Roche,21,Non-binaire,Préfère ne pas dire,Français|Allemand,Photographie|Technologie|Jeux vidéo,Photographie:Édition|Technologie:Innovation|Jeux vidéo:Retro,Vie privée,2025-10-14T14:09:11.512540
a62da7a3-51f6-48d0-817d-20b4659095da,Chantal,Lagarde,31,Femme,Préfère ne pas dire,Anglais|Italien,Technologie,Technologie:Programmation,Religion|Actualité sensible,2025-09-25T14:09:11.512580
1d7c4138-d563-4eb2-b99d-bfc4a7ee1f38,Sabine,Fleury,37,Homme,Préfère ne pas dire,Espagnol,Jeux vidéo|Sport,Jeux vidéo:RPG|Sport:Running,Aucun,2025-04-03T14:09:11.512618
52bf060d-1f48-4982-9e0e-c84820003dc0,Agathe,Lamy,55,Préfère ne pas dire,Hétéro,Français|Italien,Cuisine|Sport,Cuisine:Végétarien/vegan|Sport:Basket,Actualité sensible,2025-07-18T14:09:11.512656
633b302d-274e-4c45-87dc-e2ed13429d02,Adrien,Allain,28,Femme,Préfère ne pas dire,Anglais|Allemand|Français,Lecture|Technologie,Lecture:Développement personnel|Technologie:IA,Vie privée|Actualité sensible,2025-05-21T14:09:11.512695
7bc66562-d8da-4b65-9b24-a8fb66404e98,Alain,Gaillard,44,Préfère ne pas dire,Homo,Espagnol,Voyage|Lecture|Cuisine,Voyage:City trip|Lecture:Romans|Cuisine:Cuisine du monde,Politique|Religion,2025-04-02T14:09:11.512734
a9d3a78a-f759-43cc-86c7-5bec861dbf21,Catherine,Royer,46,Non-binaire,Hétéro,Allemand|Italien,Sciences|Technologie,Sciences:Santé|Technologie:Cybersécurité,Religion|Politique,2025-08-27T14:09:11.512773
05e0e69b-3cab-4956-a400-a76de3c8a341,Laetitia,Thomas,16,Homme,Hétéro,Espagnol|Allemand|Français,Jeux vidéo|Sport,Jeux vidéo:RPG|Sport:Escalade,Vie privée,2025-06-17T14:09:11.512850
e6937289-fc39-41e3-9f6d-239df4bb1d78,Geneviève,Huet,32,Homme,Pan,Allemand,Musique|Photographie|Arts & culture,Musique:Rock|Photographie:Paysage|Arts & culture:Théâtre,Politique,2025-08-15T14:09:11.512900
ed92d7ee-1a69-4906-8db7-baf4926eb4dd,Thérèse,Lelièvre,17,Homme,Hétéro,Allemand,Photographie|Sport,Photographie:Paysage|Sport:Running,Vie privée|Aucun,2025-09-20T14:09:11.512941
9c1ce297-747d-4c3c-b12f-4e0b2660f367,Bernadette,Le Gall,39,Non-binaire,Bi,Allemand|Anglais|Espagnol,Technologie,Technologie:Programmation,Politique,2024-11-17T14:09:11.512979
61736e49-54fd-48ac-a051-1ef423d4ff37,Auguste,Maury,54,Femme,Pan,Espagnol,Cuisine|Podcasts,Cuisine:Végétarien/vegan|Podcasts:Actualité,Politique,2024-11-06T14:09:11.513017
21650c5d-ecb9-444c-ad88-e84dfae44a48,Timothée,Chauveau,63,Non-binaire,Homo,Espagnol|Anglais|Allemand,Musique,Musique:Rock,Politique,2024-12-25T14:09:11.513065
262c5675-0750-457d-b4e2-6dfd51a403c7,Claudine,Leclerc,20,Non-binaire,Bi,Allemand|Anglais|Italien,Technologie,Technologie:IA,Aucun|Actualité sensible,2025-01-08T14:09:11.513105
d416a3f0-7654-428a-8888-d917ae662a82,Roland,Allard,20,Préfère ne pas dire,Pan,Italien|Français|Anglais,Sport|Technologie|Podcasts,Sport:Football|Technologie:Innovation|Podcasts:Actualité,Vie privée,2025-02-10T14:09:11.513147
f0fcebaa-6d4f-4b65-b200-454ce4d815f0,Jacqueline,Gautier,40,Préfère ne pas dire,Pan,Espagnol|Anglais|Italien,Technologie,Technologie:Innovation,Aucun,2024-10-30T14:09:11.513184
18ec4d88-ef0a-475d-b37c-529a7666c8cd,Chantal,Tanguy,61,Non-binaire,Préfère ne pas dire,Anglais,Lecture,Lecture:Essais,Politique|Religion,2025-06-01T14:09:11.513221
6a91b7a3-5065-48e9-8c70-3af013f641ac,Michel,Bourgeois,50,Femme,Hétéro,Espagnol|Italien|Autre,Musique|Photographie,Musique:Rap/Hip-hop|Photographie:Paysage,Aucun|Actualité sensible,2025-05-08T14:09:11.513261
665a82b9-ded5-413c-b6cd-d974b356298c,Charles,Tanguy,27,Non-binaire,Hétéro,Autre|Italien|Français,Podcasts|Voyage|Sport,Podcasts:Culture|Voyage:City trip|Sport:Escalade,Actualité sensible,2025-06-06T14:09:11.513302
17e6590e-ed42-4fb5-b55b-2f940fb60a24,Denise,Blanchet,62,Préfère ne pas dire,Bi,Allemand,Jeux vidéo,Jeux vidéo:FPS,Religion|Aucun,2025-07-17T14:09:11.513341
6d0e7aed-e4be-4c98-a95b-086b67f14279,Charlotte,Lévy,26,Homme,Pan,Italien|Anglais|Français,Musique,Musique:Électro,Vie privée,2024-11-25T14:09:11.513378
4ab3ef09-9395-46da-963c-edbd296381e7,Valérie,Coste,54,Femme,Pan,Français|Autre,Sciences,Sciences:Biologie,Religion,2025-09-09T14:09:11.513415
87fe53a4-f0dd-4b66-8b95-f6e6d3a7516a,Pauline,Cousin,63,Non-binaire,Hétéro,Anglais,Arts & culture|Jeux vidéo,Arts & culture:Théâtre|Jeux vidéo:RPG,Vie privée|Religion,2025-06-19T14:09:11.513454
6e6ae639-dea6-4605-b775-9b5219914798,Anastasie,Noël,68,Femme,Hétéro,Espagnol|Français|Allemand,Lecture,Lecture:Essais,Religion,2025-03-17T14:09:11.513491
449ab46c-23d8-4184-9063-5762ff413b5d,Aimé,Adam,59,Femme,Pan,Français,Musique,Musique:Rap/Hip-hop,Politique|Actualité sensible,2025-08-22T14:09:11.513527
1fc08614-ae18-44c2-aadf-6246142f2c1c,Françoise,Hebert,27,Préfère ne pas dire,Préfère ne pas dire,Italien|Anglais,Voyage|Technologie|Sport,Voyage:Nature|Technologie:Gadgets|Sport:Basket,Vie privée|Actualité sensible,2025-06-08T14:09:11.513571
45542dde-c35b-4d7f-af88-6c1ab21fa723,Étienne,Nicolas,36,Homme,Pan,Autre|Allemand,Musique,Musique:Jazz/Blues,Actualité sensible|Religion,2025-09-05T14:09:11.513609
b2b09063-21d0-4ec6-926f-0edca5bda34a,Robert,Collet,36,Préfère ne pas dire,Pan,Autre|Allemand,Sciences|Cuisine|Technologie,Sciences:Physique|Cuisine:Pâtisserie|Technologie:Cybersécurité,Aucun|Vie privée,2025-01-22T14:09:11.513649
7ac5fcb0-655f-430e-8d58-9cf94e4aa20e,Hélène,Duval,61,Préfère ne pas dire,Préfère ne pas dire,Autre|Anglais|Français,Cuisine,Cuisine:Gastronomie FR,Politique,2025-04-19T14:09:11.513686
d3881d20-cf24-4b75-a164-18aef24d088d,Brigitte,Perrot,39,Homme,Bi,Anglais|Italien,Entrepreneuriat|Podcasts,Entrepreneuriat:Investissement|Podcasts:Actualité,Politique,2024-10-30T14:09:11.513724
d8de528d-6077-4c6f-a984-485948dce60e,Aurélie,Hardy,19,Femme,Préfère ne pas dire,Allemand,Technologie|Lecture|Podcasts,Technologie:Gadgets|Lecture:Essais|Podcasts:Actualité,Politique,2025-10-15T14:09:11.513771
cc938bbe-b54c-40fc-9f2b-d0761107932f,Éléonore,Laurent,63,Homme,Préfère ne pas dire,Espagnol|Allemand|Italien,Cuisine|Jeux vidéo|Lecture,Cuisine:Végétarien/vegan|Jeux vidéo:Action|Lecture:Essais,Politique,2024-12-16T14:09:11.513813
2c3c460e-ec86-4e47-bcf1-8a0729a72330,Jacques,Schmitt,59,Préfère ne pas dire,Préfère ne pas dire,Espagnol|Italien|Autre,Entrepreneuriat|Voyage|Technologie,Entrepreneuriat:Marketing|Voyage:Road trip|Technologie:Innovation,Religion|Aucun,2025-03-30T14:09:11.513853
783c2c07-7b02-43fa-b897-dccdb2d6e5cf,Thérèse,Léger,54,Femme,Pan,Espagnol|Allemand,Technologie|Lecture,Technologie:Gadgets|Lecture:BD/Mangas,Actualité sensible,2025-08-27T14:09:11.513917
5525f540-8ed3-4f65-972d-ae085ebbc33d,Henri,Clément,31,Non-binaire,Homo,Français|Autre|Anglais,Lecture|Sport|Entrepreneuriat,Lecture:Essais|Sport:Football|Entrepreneuriat:Investissement,Politique|Aucun,2025-01-06T14:09:11.513960
0a5becde-a68a-43af-8379-be3c9645e75b,Agathe,Jacob,21,Non-binaire,Hétéro,Espagnol|Allemand,Entrepreneuriat|Cuisine|Voyage,Entrepreneuriat:Marketing|Cuisine:Cuisine du monde|Voyage:Road trip,Vie privée|Politique,2025-02-06T14:09:11.514000
d835a555-1d62-4e50-86ca-b607ada6bb4a,Marcel,Bonnet,46,Femme,Bi,Anglais,Jeux vidéo|Musique|Sciences,Jeux vidéo:FPS|Musique:Rock|Sciences:Physique,Aucun,2025-01-30T14:09:11.514041
1cacedcb-47f9-4f17-833f-98cde56b0776,Christine,Delahaye,34,Non-binaire,Préfère ne pas dire,Français|Allemand,Entrepreneuriat,Entrepreneuriat:Création,Aucun,2024-12-04T14:09:11.514078
9eae8392-fc3b-4192-ba8c-a019069d0b5e,Alexandria,Foucher,51,Femme,Pan,Allemand,Technologie|Sport,Technologie:IA|Sport:Basket,Aucun|Actualité sensible,2025-04-24T14:09:11.514116
93166a07-48c4-413d-83f6-1961ce488cba,Alexandrie,Pelletier,32,Préfère ne pas dire,Homo,Italien,Lecture|Cuisine,Lecture:Développement personnel|Cuisine:Pâtisserie,Aucun|Religion,2025-03-10T14:09:11.514156
b4a0061d-4f59-42f7-b73f-8acc8c75bec8,Aimé,Verdier,48,Préfère ne pas dire,Bi,Français|Italien|Autre,Entrepreneuriat|Photographie|Lecture,Entrepreneuriat:Investissement|Photographie:Portrait|Lecture:Développement personnel,Religion|Vie privée,2025-09-14T14:09:11.514196
f196ddcc-5d06-448a-9193-efc59da0578c,Joseph,Hardy,45,Préfère ne pas dire,Hétéro,Anglais,Musique|Voyage|Sciences,Musique:Rock|Voyage:Culture & musées|Sciences:Santé,Actualité sensible,2025-04-29T14:09:11.514234
fa22525a-4a2b-40b3-895c-232779cd2dc7,Théophile,Besson,33,Préfère ne pas dire,Hétéro,Anglais|Allemand|Autre,Entrepreneuriat|Cuisine|Arts & culture,Entrepreneuriat:Création|Cuisine:Pâtisserie|Arts & culture:Cinéma,Vie privée|Aucun,2025-07-04T14:09:11.514274
aa9f07f9-776c-45d2-afe0-4b5c89cd2f46,Éric,Fernandes,56,Homme,Hétéro,Français,Voyage|Musique,Voyage:Nature|Musique:World,Vie privée|Religion,2024-11-13T14:09:11.514311
fa935d56-8a18-4851-b3eb-d1655ca85c13,Guillaume,Lambert,37,Non-binaire,Homo,Espagnol,Jeux vidéo|Podcasts,Jeux vidéo:Retro|Podcasts:True crime,Actualité sensible|Vie privée,2025-10-16T14:09:11.514350
d7e08f24-9f4a-45a0-969b-a3d3f02e82f1,Jean,Rémy,25,Non-binaire,Bi,Anglais,Technologie|Jeux vidéo,Technologie:Gadgets|Jeux vidéo:Action,Actualité sensible|Politique,2025-03-05T14:09:11.514389
54802056-f996-43a1-af9b-1f8ee5b15a0d,Benoît,Rodriguez,18,Homme,Homo,Autre|Italien,Arts & culture,Arts & culture:Histoire,Actualité sensible,2025-07-06T14:09:11.514431
ab0cce6e-f5f1-4f67-8581-122e010b1188,Christelle,Salmon,35,Non-binaire,Préfère ne pas dire,Autre,Sciences|Jeux vidéo,Sciences:Sciences sociales|Jeux vidéo:Casual,Actualité sensible|Vie privée,2025-01-27T14:09:11.514469
fb70b184-1372-4de8-a6f6-02d6fae575a4,Maurice,Le Roux,43,Non-binaire,Homo,Italien|Anglais|Allemand,Sport|Sciences,Sport:Randonnée|Sciences:Santé,Politique,2025-08-29T14:09:11.514508
f0cf6724-0722-41c8-9481-7c8856e94651,Alexandria,Langlois,47,Femme,Pan,Italien|Français|Espagnol,Entrepreneuriat|Podcasts,Entrepreneuriat:Design produit|Podcasts:Culture,Politique|Religion,2025-02-23T14:09:11.514547
e76740e0-1150-4ff8-ae28-234b6c5b8d7f,Margot,Legrand,16,Non-binaire,Homo,Espagnol|Autre|Italien,Voyage|Sciences,Voyage:City trip|Sciences:Biologie,Politique|Aucun,2025-10-08T14:09:11.514587
98e0cca3-e701-48f6-bec9-eb8877214409,Luc,Perrot,37,Homme,Préfère ne pas dire,Anglais|Italien,Entrepreneuriat|Arts & culture,Entrepreneuriat:Design produit|Arts & culture:Cinéma,Religion|Vie privée,2025-07-25T14:09:11.514629
2f7f81b8-61ec-4000-b671-93802379380d,Marguerite,Albert,N/A,Femme,Homo,Français|Italien|Allemand,Sport|Photographie|Technologie,Sport:Yoga|Photographie:Paysage|Technologie:Programmation,Politique,2025-03-12T14:09:11.514670
e4288145-d657-4212-83c2-e0b557a974cc,Bernadette,Bernier,63,Homme,Pan,Autre|Espagnol|Anglais,Sciences,Sciences:Physique,Religion|Aucun,2025-04-11T14:09:11.514709
9071bc27-8592-41ce-abb6-43382b146daa,Laure,Descamps,56,Femme,Préfère ne pas dire,Français,Arts & culture|Musique,Arts & culture:Cinéma|Musique:Rock,Actualité sensible|Religion,2025-09-04T14:09:11.514748
998d8c21-4153-4b6d-8ccf-63c05230efda,Agathe,Pottier,47,Femme,Pan,Allemand,Musique|Entrepreneuriat|Voyage,9295,Religion,2025-05-22T14:09:11.514792
14ad59c8-1324-463f-abf8-d32532bfb78b,Audrey,Maurice,46,Femme,Homo,Autre|Espagnol|Français,Arts & culture,Arts & culture:Cinéma,Aucun,2025-02-01T14:09:11.514834
dafecae2-dc5a-46f9-aea2-d704ec15e301,Luce,Gimenez,17,Non-binaire,Homo,Français,Podcasts|Technologie|Sport,Podcasts:Développement perso|Technologie:Cybersécurité|Sport:Running,Actualité sensible,2024-10-24T14:09:11.514875
793c5a5b-4248-48e5-8f33-a0874f1a16b6,Caroline,Lambert,48,Préfère ne pas dire,Homo,Anglais|Autre,Podcasts|Sport|Voyage,Podcasts:Actualité|Sport:Cyclisme|Voyage:City trip,Vie privée,2025-03-14T14:09:11.514915
cdd040b8-db21-4356-857e-c87998845494,Noël,Laporte,55,Femme,Préfère ne pas dire,Allemand|Anglais,Cuisine|Podcasts|Musique,Cuisine:Pâtisserie|Podcasts:True crime|Musique:Pop,Aucun|Vie privée,2025-05-24T14:09:11.514956
376e3b43-7f6a-44a6-b01c-ec41daa1c9a5,Gabrielle,Robert,27,Non-binaire,Pan,Espagnol,Musique,Musique:Rock,Actualité sensible|Religion,2025-05-14T14:09:11.514994
ca7a8b1d-bf89-4e70-a202-1480e6c6fb77,Nathalie,Da Silva,45,Non-binaire,Homo,Français|Allemand|Espagnol,Entrepreneuriat|Photographie|Podcasts,Entrepreneuriat:Création|Photographie:Urbain|Podcasts:Culture,Aucun,2024-11-25T14:09:11.515034
b9a9630a-a0f6-444a-a3e9-80e55f954791,Michelle,David,28,Femme,Pan,Français|Espagnol,Musique|Podcasts,Musique:Électro|Podcasts:True crime,Aucun|Vie privée,2025-06-22T14:09:11.515072
c11ac23b-6a5e-4c8f-b0f4-b20eee6d1934,Hortense,Renard,45,Non-binaire,Homo,Français|Italien,Lecture|Cuisine|Podcasts,Lecture:Romans|Cuisine:Pâtisserie|Podcasts:Actualité,Actualité sensible|Aucun,2025-05-12T14:09:11.515119
4121d652-53b7-40f7-bfd8-195e921a1f04,Maryse,Devaux,47,Femme,Pan,Autre|Allemand,Sciences|Musique,1723,Politique,2025-06-29T14:09:11.515158
94d6d01a-fe21-46fb-99ef-bdea4079fa66,Diane,Bonneau,28,Non-binaire,Préfère ne pas dire,Autre,Sport,Sport:Football,Politique,2025-05-19T14:09:11.515197
62cd88e1-b0e1-4822-afb9-f3be2a607c88,Victoire,Diallo,60,Homme,Homo,Allemand|Français|Anglais,Technologie|Arts & culture,Technologie:Cybersécurité|Arts & culture:Histoire,Aucun,2025-01-24T14:09:11.515235
b0d7c77e-ff83-406a-9d65-98820606d01d,Diane,Pascal,65,Préfère ne pas dire,Homo,Espagnol,Podcasts|Musique,Podcasts:Développement perso|Musique:Jazz/Blues,Religion,2024-10-31T14:09:11.515273
b4e2fb6b-5cb3-4e49-8003-6533eefc3885,Céline,Vallée,58,Homme,Pan,Anglais|Allemand,Cuisine,Cuisine:Cuisine du monde,Actualité sensible|Vie privée,2024-11-20T14:09:11.515310
2dcc56e7-e51a-4739-9cd3-81a9a3557197,Astrid,Schmitt,40,Préfère ne pas dire,Préfère ne pas dire,Anglais|Allemand|Autre,Sport,Sport:Randonnée,Actualité sensible,2024-12-30T14:09:11.515346
da20b706-75dd-4d64-af98-f503adc9cedb,Timothée,Torres,31,Femme,Pan,Espagnol,Jeux vidéo,Jeux vidéo:Retro,Actualité sensible|Aucun,2025-08-22T14:09:11.515383
f8833b81-b390-4e22-a7cc-f104e7ab693a,Audrey,Reynaud,25,Préfère ne pas dire,Préfère ne pas dire,Italien|Espagnol,Jeux vidéo,Jeux vidéo:RPG,Politique|Aucun,2024-11-23T14:09:11.515418
b065ba53-76ae-4e16-82c3-4d9aaa26a6bc,Denis,Tessier,41,Homme,Préfère ne pas dire,Italien|Autre,Photographie|Voyage,Photographie:Portrait|Voyage:Road trip,Politique,2025-07-01T14:09:11.515455
1af230b8-54af-4f72-8396-e1ed6b03f38c,Diane,Boucher,20,Femme,Bi,Italien,Podcasts|Voyage|Sciences,Podcasts:Tech|Voyage:Road trip|Sciences:Physique,Vie privée|Religion,2025-07-26T14:09:11.515509
447b144c-8652-42f8-9770-1dc02d105325,Nath,Bouchet,62,Femme,Hétéro,Italien,Arts & culture|Jeux vidéo|Sport,Arts & culture:Théâtre|Jeux vidéo:FPS|Sport:Yoga,Religion,2025-07-18T14:09:11.515550
694053cb-127e-4723-b49a-af638fbe90b9,Antoinette,Masson,43,Non-binaire,Hétéro,Espagnol,Technologie,Technologie:Programmation,Vie privée|Politique,2025-02-13T14:09:11.515586
85e3d2c5-f8f2-4d94-b57b-4ac34dd7dd6d,Sabine,Bouvier,52,Non-binaire,Homo,Italien|Anglais|Autre,Musique,Musique:Rap/Hip-hop,Vie privée|Aucun,2025-04-25T14:09:11.515620
1714377a-6ca6-4047-917b-c7ce9cfafc38,Laetitia,Vallée,45,Femme,Bi,Autre|Espagnol,Sciences|Arts & culture|Jeux vidéo,Sciences:Biologie|Arts & culture:Arts visuels|Jeux vidéo:Retro,Religion,2025-03-25T14:09:11.515661
2682274c-fc46-4f76-9c9a-a400aa1a4b0b,Capucine,Rivière,31,Préfère ne pas dire,Bi,Autre,Entrepreneuriat,Entrepreneuriat:Design produit,Actualité sensible,2024-12-05T14:09:11.515697
db4e0916-ed8f-469c-a461-3827950ae44e,Susan,Renault,59,Non-binaire,Bi,Italien|Allemand,Sport|Entrepreneuriat,Sport:Football|Entrepreneuriat:Marketing,Vie privée,2025-03-03T14:09:11.515735
4c97e1de-a066-40dc-8299-eb9272867914,Grégoire,Royer,47,Homme,Pan,Anglais|Italien|Espagnol,Photographie|Sciences|Technologie,Photographie:Urbain|Sciences:Sciences sociales|Technologie:Gadgets,Actualité sensible,2025-10-14T14:09:11.515775
da634cfe-96f5-424f-b7ce-7408ed68efe8,Charles,Dos Santos,19,Préfère ne pas dire,Bi,Allemand,Sciences|Lecture,Sciences:Biologie|Lecture:Développement personnel,Actualité sensible,2025-05-29T14:09:11.515815
c1a80823-499a-4dad-bee2-9e3fd87d8e3c,François,Duhamel,62,Homme,Pan,Français|Espagnol|Anglais,Jeux vidéo,Jeux vidéo:RPG,Vie privée,2025-03-19T14:09:11.515853
79a595a5-02c0-4006-bbb9-a60354a6d7a8,Jules,Alexandre,35,Homme,Préfère ne pas dire,Autre|Espagnol,Technologie|Sciences|Entrepreneuriat,Technologie:Gadgets|Sciences:Physique|Entrepreneuriat:Design produit,Actualité sensible,2025-05-18T14:09:11.515889
