user_id,first_name,last_name,travel_reason,expectations_from_neighbor,interests_main,interests_sub,conversation_trigger,preferred_personality,self_personality,topics_to_avoid,languages_spoken,openness_score,age,gender,sexual_orientation,created_at
60549f33-b9b3-4bd6-bb46-cbeefd35d6a0,Michèle,Chrétien,Visite famille/amis,Réseautage pro,Cuisine,Cuisine:Gastronomie FR,Ça dépend,Calme,Drôle,Aucun|Religion,Italien|Français|Anglais,1,55,Femme,Bi,2025-06-01T13:00:09.497284
a94ff855-f765-4ec5-8288-4b86b51cf625,Luce,Mace,Loisirs/vacances,Autre,Lecture,Lecture:Essais,Le trajet est long,Drôle,Sérieux(se),Religion,Anglais|Français,2,62,Préfère ne pas dire,Bi,2025-07-24T13:00:09.497317
0ea93bcc-cc30-4d38-9f55-4d055133a2a0,Honoré,Martel,Travail/études,Autre,Sciences|Sport,Sciences:Biologie|Sport:Running,Le trajet est long,Sérieux(se),Extraverti(e),Aucun,Autre,2,67,Homme,Préfère ne pas dire,2025-03-19T13:00:09.497351
a9bc011d-9ba3-46bf-8aa3-3e16be31fed7,Emmanuelle,Rivière,Loisirs/vacances,Réseautage pro,Lecture|Musique|Jeux vidéo,Lecture:Romans|Musique:Rock|Jeux vidéo:Action,La conversation est légère,Extraverti(e),Extraverti(e),Religion,Italien|Anglais|Autre,5,21,Préfère ne pas dire,Pan,2025-04-24T13:00:09.497392
b002f411-0367-4ee2-b024-9c6c7a089653,Margaud,Mary,Loisirs/vacances,Rester tranquille,Technologie|Arts & culture,Technologie:IA|Arts & culture:Arts visuels,Le trajet est long,Calme,Drôle,Actualité sensible,Français|Espagnol,4,40,Homme,Pan,2025-02-17T13:00:09.497430
87f2b3bf-6ae4-420e-9b8b-ca3139dee215,Catherine,Muller,Autre,Rester tranquille,Lecture|Voyage,Lecture:BD/Mangas|Voyage:Road trip,Le trajet est long,Calme,Calme,Aucun,Anglais|Espagnol|Allemand,4,35,Préfère ne pas dire,Bi,2025-03-22T13:00:09.497481
a3c4262b-67fa-4957-80b6-c967ffcbb68a,Jules,Vallée,Autre,Discussion sympa,Technologie|Jeux vidéo,Technologie:IA|Jeux vidéo:FPS,La conversation est légère,Introverti(e),Introverti(e),Vie privée|Aucun,Allemand|Espagnol,4,47,Non-binaire,Préfère ne pas dire,2025-08-25T13:00:09.497547
23655341-1d9d-4fa5-8cc0-2a4811cb15b7,Aurélie,Duval,Travail/études,Discussion sympa,Arts & culture|Technologie,Arts & culture:Théâtre|Technologie:Cybersécurité,Le trajet est long,Peu importe,Peu importe,Aucun|Vie privée,Autre|Espagnol|Français,6,43,Homme,Homo,2025-01-29T13:00:09.497597
6d135cfb-8a96-4fcc-a0b5-d513bf465c31,Guillaume,Auger,Travail/études,Rester tranquille,Arts & culture|Jeux vidéo,Arts & culture:Théâtre|Jeux vidéo:RPG,La conversation est légère,Calme,Calme,Politique,Français,4,41,Femme,Préfère ne pas dire,2025-06-26T13:00:09.497636
e6ce928c-6f7b-4243-931a-e6f9ce150a0c,Antoinette,Gallet,Loisirs/vacances,Réseautage pro,Podcasts|Sport,Podcasts:Culture|Sport:Ski,Jamais,Calme,Sérieux(se),Politique|Aucun,Italien|Espagnol|Anglais,3,63,Homme,Pan,2024-10-08T13:00:09.497677
2d177215-d67a-498d-9417-1bd7506ca1ad,Timothée,Lévêque,Loisirs/vacances,Réseautage pro,Musique,Musique:Pop,Jamais,Calme,Drôle,Vie privée|Religion,Espagnol,2,61,Homme,Homo,2025-01-24T13:00:09.497709
ae8d6e95-ec81-497d-9ddc-9414a0b90ca5,Monique,François,Travail/études,Réseautage pro,Entrepreneuriat|Technologie|Podcasts,Entrepreneuriat:Création|Technologie:IA|Podcasts:True crime,Le trajet est long,Peu importe,Drôle,Aucun|Politique,Anglais|Français|Espagnol,1,40,Femme,Bi,2025-08-29T13:00:09.497744
9651bc2e-e165-46c5-bc21-bcf403c767ac,Paul,Chauvin,Loisirs/vacances,Réseautage pro,Sciences|Musique,Sciences:Biologie|Musique:Pop,Le trajet est long,Peu importe,Introverti(e),Politique,Italien,1,40,Non-binaire,Pan,2025-01-31T13:00:09.497777
2822004b-5616-4148-98b3-d39759028a30,Agathe,Allard,Autre,Échanger sur un sujet commun,Sciences|Cuisine,Sciences:Santé|Cuisine:Cuisine du monde,Le trajet est long,Autre,Drôle,Aucun|Politique,Espagnol|Français,1,45,Préfère ne pas dire,Homo,2025-09-17T13:00:09.497810
0db6bcf2-fc19-45cf-83ad-994f4e898bbc,Auguste,Ribeiro,Visite famille/amis,Rester tranquille,Jeux vidéo|Arts & culture,Jeux vidéo:Casual|Arts & culture:Histoire,La conversation est légère,Introverti(e),Autre,Politique|Actualité sensible,Autre,3,59,Préfère ne pas dire,Homo,2024-11-24T13:00:09.497845
2704914f-06d6-4b50-a957-1bfc970435fe,Agnès,Maury,Travail/études,Échanger sur un sujet commun,Jeux vidéo|Sciences,Jeux vidéo:Action|Sciences:Sciences sociales,Le trajet est long,Calme,Extraverti(e),Aucun,Autre|Italien|Français,2,47,Femme,Bi,2024-10-21T13:00:09.497882
c83dbb5e-2170-4bf6-aeb3-18d4b3cae00d,Lucy,Laporte,Autre,Rester tranquille,Musique|Jeux vidéo,Musique:Classique|Jeux vidéo:Retro,La conversation est légère,Extraverti(e),Extraverti(e),Politique,Allemand,1,26,Non-binaire,Pan,2025-05-10T13:00:09.497915
e2c8051f-f414-482e-bb1a-d8d36031e232,Éric,Olivier,Visite famille/amis,Réseautage pro,Musique|Sciences|Technologie,Musique:Jazz/Blues|Sciences:Sciences sociales|Technologie:Programmation,Le trajet est long,Peu importe,Extraverti(e),Actualité sensible,Autre|Allemand,5,70,Préfère ne pas dire,Homo,2025-06-08T13:00:09.497972
ad28cf83-4801-4006-aefb-9cb94e7b9536,Christelle,Raynaud,Visite famille/amis,Discussion sympa,Musique,Musique:Rap/Hip-hop,Ça dépend,Extraverti(e),Autre,Aucun,Anglais|Espagnol,4,52,Femme,Bi,2025-08-30T13:00:09.498009
0b79b4cb-6b03-45c9-a171-3f9aee8971ba,Michelle,Hervé,Loisirs/vacances,Réseautage pro,Cuisine|Podcasts,Cuisine:Cuisine du monde|Podcasts:Culture,Ça dépend,Calme,Extraverti(e),Vie privée,Italien,4,36,Homme,Bi,2025-06-10T13:00:09.498061
e39f6ace-7bca-4a10-811f-a902245e04fb,Alexandria,Nguyen,Autre,Rester tranquille,Sport|Technologie|Lecture,Sport:Yoga|Technologie:Gadgets|Lecture:Romans,Le trajet est long,Peu importe,Autre,Religion|Vie privée,Autre|Allemand,1,67,Non-binaire,Homo,2025-06-15T13:00:09.498100
ed1b5336-294b-4724-9828-9a031856d524,Agathe,Albert,Loisirs/vacances,Discussion sympa,Jeux vidéo,Jeux vidéo:Casual,Le trajet est long,Peu importe,Autre,Politique,Allemand|Espagnol|Autre,4,38,Préfère ne pas dire,Pan,2025-08-25T13:00:09.498134
31c81ae4-1869-4b9a-bd34-d63408527fb4,Laetitia,Toussaint,Visite famille/amis,Échanger sur un sujet commun,Entrepreneuriat|Photographie|Voyage,Entrepreneuriat:Création|Photographie:Paysage|Voyage:Nature,Ça dépend,Peu importe,Peu importe,Actualité sensible,Autre|Anglais,5,24,Préfère ne pas dire,Pan,2025-05-04T13:00:09.498176
ea09205e-027f-48e8-b326-5bafdb6a1a66,Émile,Masson,Loisirs/vacances,Rester tranquille,Entrepreneuriat|Sciences|Lecture,Entrepreneuriat:Marketing|Sciences:Biologie|Lecture:Essais,Jamais,Drôle,Autre,Politique,Espagnol,4,27,Femme,Hétéro,2025-01-10T13:00:09.498212
7a961ed0-c5a0-4ebb-806c-80c9b7f35217,Joséphine,Lacombe,Autre,Rester tranquille,Podcasts|Voyage|Entrepreneuriat,Podcasts:Actualité|Voyage:Road trip|Entrepreneuriat:Investissement,Jamais,Drôle,Sérieux(se),Vie privée,Autre|Français|Allemand,4,33,Préfère ne pas dire,Bi,2025-09-25T13:00:09.498247
95b8a913-14ee-4658-bfa6-d03637b28cd9,Christelle,Grenier,Travail/études,Discussion sympa,Sciences|Podcasts,Sciences:Physique|Podcasts:Actualité,Ça dépend,Calme,Calme,Actualité sensible|Politique,Anglais|Allemand|Italien,4,35,Homme,Hétéro,2025-04-17T13:00:09.498282
87c87103-dc43-46a5-be34-7f2fe0cad754,Margaux,Lesage,Loisirs/vacances,Réseautage pro,Lecture|Voyage|Photographie,Lecture:BD/Mangas|Voyage:Road trip|Photographie:Portrait,La conversation est légère,Autre,Introverti(e),Aucun,Anglais|Français|Allemand,3,23,Femme,Homo,2024-12-10T13:00:09.498315
391a94ca-db38-4ce5-9318-764dafc4d512,Jules,Carpentier,Loisirs/vacances,Discussion sympa,Sport|Lecture|Musique,Sport:Basket|Lecture:Développement personnel|Musique:Rap/Hip-hop,Ça dépend,Extraverti(e),Drôle,Religion,Français|Italien,3,58,Préfère ne pas dire,Homo,2024-12-09T13:00:09.498349
b42b1fcf-8aa6-4a7e-8843-a75527c7461d,Arthur,Leblanc,Visite famille/amis,Autre,Arts & culture|Photographie,Arts & culture:Théâtre|Photographie:Portrait,Il/elle partage mes centres d’intérêt,Extraverti(e),Introverti(e),Religion,Anglais|Autre,5,51,Homme,Préfère ne pas dire,2025-03-31T13:00:09.498381
cf583803-fdeb-4e02-8469-6cf2c56ef7ea,Jacqueline,Vincent,Autre,Discussion sympa,Sport|Podcasts|Voyage,Sport:Rugby|Podcasts:Tech|Voyage:Culture & musées,Il/elle partage mes centres d’intérêt,Sérieux(se),Autre,Religion|Aucun,Autre,3,56,Homme,Bi,2024-12-16T13:00:09.498415
d9a6198b-dbc3-4f4c-a4fa-d6569e3f4d58,Brigitte,Coulon,Loisirs/vacances,Réseautage pro,Cuisine,Cuisine:Pâtisserie,Jamais,Introverti(e),Calme,Politique,Français|Italien,1,59,Préfère ne pas dire,Hétéro,2025-04-15T13:00:09.498446
abe5bd64-2b6e-4dc0-af19-c74886f30769,Hugues,Dupuis,Visite famille/amis,Échanger sur un sujet commun,Technologie|Entrepreneuriat,Technologie:Gadgets|Entrepreneuriat:Création,Il/elle partage mes centres d’intérêt,Drôle,Extraverti(e),Politique|Aucun,Italien,3,53,Préfère ne pas dire,Hétéro,2025-01-03T13:00:09.498479
eab66f2c-ac47-408b-ad45-6315a67356bd,Joséphine,Meyer,Visite famille/amis,Autre,Arts & culture|Musique,Arts & culture:Cinéma|Musique:Rock,Le trajet est long,Peu importe,Drôle,Actualité sensible,Autre|Italien|Allemand,4,53,Homme,Bi,2025-09-26T13:00:09.498513
d0a5903c-9127-4266-b057-fafef321e296,Louis,Parent,Loisirs/vacances,Rester tranquille,Voyage,Voyage:Nature,Il/elle partage mes centres d’intérêt,Autre,Autre,Religion|Vie privée,Allemand|Anglais|Autre,3,67,Préfère ne pas dire,Préfère ne pas dire,2025-05-07T13:00:09.498572
bda20ba7-e493-46c3-869d-773efe711345,Anaïs,Allain,Autre,Autre,Entrepreneuriat|Sport|Musique,Entrepreneuriat:Marketing|Sport:Randonnée|Musique:World,Le trajet est long,Peu importe,Introverti(e),Politique,Anglais|Français|Autre,5,19,Femme,Bi,2024-12-21T13:00:09.498610
2f3726e6-c269-4e9c-a359-ac37de4baed4,Thomas,Barthelemy,Travail/études,Réseautage pro,Photographie|Technologie|Jeux vidéo,Photographie:Édition|Technologie:Innovation|Jeux vidéo:Retro,Il/elle partage mes centres d’intérêt,Drôle,Introverti(e),Politique,Allemand|Italien|Espagnol,2,63,Femme,Préfère ne pas dire,2025-02-13T13:00:09.498652
a2b0c366-2feb-4c11-ac87-9c3dc8a64d1c,Julien,Poirier,Loisirs/vacances,Rester tranquille,Cuisine,Cuisine:Cuisine du monde,Ça dépend,Sérieux(se),Introverti(e),Vie privée|Aucun,Espagnol,1,37,Homme,Préfère ne pas dire,2025-08-01T13:00:09.498689
3a1a490e-9eae-41ef-9825-930fcb9d61ad,Émilie,Roux,Autre,Échanger sur un sujet commun,Entrepreneuriat|Lecture,Entrepreneuriat:Design produit|Lecture:Essais,Le trajet est long,Autre,Calme,Vie privée,Allemand|Français|Espagnol,1,55,Préfère ne pas dire,Bi,2025-05-01T13:00:09.498723
1613c20b-47ec-43d8-b83e-f018513f6206,Margot,Bonnin,Travail/études,Échanger sur un sujet commun,Technologie|Voyage|Cuisine,Technologie:Programmation|Voyage:Road trip|Cuisine:Pâtisserie,Jamais,Extraverti(e),Introverti(e),Vie privée,Allemand,1,25,Non-binaire,Homo,2025-02-02T13:00:09.498759
a21c2cb0-8673-45f2-8560-306aba860fbe,Denise,Guibert,Visite famille/amis,Échanger sur un sujet commun,Technologie|Photographie,Technologie:Gadgets|Photographie:Portrait,Jamais,Autre,Peu importe,Religion|Aucun,Autre|Allemand,1,38,Homme,Hétéro,2025-06-25T13:00:09.498792
9ce2d1b1-8d49-47cf-8364-9977a1610655,Emmanuel,Blot,Loisirs/vacances,Réseautage pro,Podcasts|Cuisine,Podcasts:Actualité|Cuisine:Cuisine du monde,La conversation est légère,Drôle,Autre,Politique|Vie privée,Italien|Allemand,2,36,Préfère ne pas dire,Préfère ne pas dire,2025-03-15T13:00:09.498825
fe26a044-b2e3-479c-a761-7ed55015860d,Camille,Seguin,Travail/études,Discussion sympa,Technologie,Technologie:Gadgets,Ça dépend,Introverti(e),Peu importe,Politique,Espagnol|Allemand|Français,4,46,Non-binaire,Bi,2025-01-25T13:00:09.498866
b6cfc9b2-37c1-4d6f-98f5-429d8c060a28,Hugues,Weber,Autre,Rester tranquille,Technologie|Photographie|Podcasts,Technologie:IA|Photographie:Urbain|Podcasts:Actualité,Le trajet est long,Autre,Extraverti(e),Religion|Vie privée,Français|Italien|Anglais,2,70,Homme,Homo,2025-07-31T13:00:09.498907
ecc89a14-f8bf-4166-a544-266cce231f64,Françoise,Hamon,Travail/études,Échanger sur un sujet commun,Technologie,Technologie:Cybersécurité,Il/elle partage mes centres d’intérêt,Calme,Extraverti(e),Politique,Allemand|Italien,3,60,Homme,Homo,2025-04-11T13:00:09.498938
ccb6fd71-b6c1-49b9-a482-a7cbc7a01eab,Élise,Petit,Travail/études,Autre,Sciences|Lecture,Sciences:Santé|Lecture:Romans,Le trajet est long,Sérieux(se),Sérieux(se),Vie privée|Religion,Français|Anglais,1,16,Femme,Bi,2025-06-14T13:00:09.498972
8d1d0dd8-cbd0-4624-8537-69a1a7d21c2d,Antoine,Munoz,Visite famille/amis,Autre,Voyage,Voyage:City trip,Le trajet est long,Drôle,Sérieux(se),Actualité sensible|Politique,Autre,1,59,Homme,Bi,2025-03-30T13:00:09.499000
2ed6f590-eb09-4867-8a36-536ab88c4260,Céline,Boucher,Visite famille/amis,Autre,Arts & culture|Cuisine|Entrepreneuriat,Arts & culture:Arts visuels|Cuisine:Cuisine du monde|Entrepreneuriat:Design produit,Il/elle partage mes centres d’intérêt,Introverti(e),Extraverti(e),Politique,Autre|Anglais|Italien,4,22,Femme,Préfère ne pas dire,2024-11-18T13:00:09.499047
70fcbb05-4189-42bf-b057-54a9a7a82cba,Sylvie,Renault,Autre,Rester tranquille,Podcasts|Technologie|Lecture,Podcasts:True crime|Technologie:IA|Lecture:BD/Mangas,Ça dépend,Autre,Sérieux(se),Actualité sensible|Vie privée,Autre|Français|Allemand,1,46,Préfère ne pas dire,Préfère ne pas dire,2025-01-16T13:00:09.499084
b316c5cc-f447-46fa-aa4a-b8bab147fa21,Stéphane,Valette,Loisirs/vacances,Autre,Podcasts|Technologie,Podcasts:Développement perso|Technologie:Programmation,Ça dépend,Introverti(e),Peu importe,Vie privée,Autre|Italien,5,20,Homme,Pan,2025-01-13T13:00:09.499129
f7a441ee-9b9f-4147-b79b-cc15f57d1c85,Sylvie,Perrot,Autre,Réseautage pro,Sport|Entrepreneuriat|Technologie,Sport:Football|Entrepreneuriat:Investissement|Technologie:Innovation,La conversation est légère,Calme,Autre,Aucun,Italien|Autre,3,35,Homme,Bi,2024-10-03T13:00:09.499173
94fd41f1-8222-4e7a-86cc-3f5ae491d950,Alix,Merle,Travail/études,Rester tranquille,Lecture,Lecture:Essais,Le trajet est long,Introverti(e),Autre,Actualité sensible,Espagnol,1,57,Homme,Homo,2024-12-31T13:00:09.499205
78f1ea94-567e-4438-97d1-4e11e546a7dc,Simone,Guérin,Visite famille/amis,Autre,Cuisine|Musique,Cuisine:Végétarien/vegan|Musique:Classique,La conversation est légère,Drôle,Calme,Actualité sensible|Politique,Français|Espagnol|Anglais,3,27,Non-binaire,Hétéro,2024-12-29T13:00:09.499249
7386bc07-8f95-4394-ab16-d6a49f73d7fa,Henri,Roux,Travail/études,Réseautage pro,Sport|Sciences|Arts & culture,Sport:Ski|Sciences:Physique|Arts & culture:Histoire,La conversation est légère,Sérieux(se),Sérieux(se),Aucun,Allemand|Anglais|Autre,2,62,Préfère ne pas dire,Bi,2025-07-17T13:00:09.499286
fadc10b0-8a82-419c-8529-75d8058e8796,Frédéric,Lefèvre,Travail/études,Réseautage pro,Jeux vidéo,Jeux vidéo:FPS,La conversation est légère,Extraverti(e),Calme,Religion|Actualité sensible,Espagnol,2,27,Préfère ne pas dire,Préfère ne pas dire,2025-06-26T13:00:09.499329
7a4e90ec-6a5d-44c8-b1bd-a8d846faa1b7,Diane,Giraud,Travail/études,Réseautage pro,Jeux vidéo,Jeux vidéo:Casual,Il/elle partage mes centres d’intérêt,Autre,Calme,Politique,Français|Allemand|Italien,1,23,Femme,Hétéro,2025-07-25T13:00:09.499361
b59503b6-53a9-4aa7-8a2b-eaf2344ae970,Élodie,Baudry,Travail/études,Échanger sur un sujet commun,Sciences,Sciences:Biologie,Il/elle partage mes centres d’intérêt,Peu importe,Introverti(e),Politique|Religion,Allemand,5,44,Homme,Bi,2025-04-14T13:00:09.499393
598d9894-7dd8-4d14-84c3-5782cde8acaa,Astrid,Lebrun,Loisirs/vacances,Discussion sympa,Podcasts|Sport|Photographie,Podcasts:Actualité|Sport:Football|Photographie:Portrait,Il/elle partage mes centres d’intérêt,Calme,Sérieux(se),Aucun,Anglais|Français,2,17,Homme,Pan,2025-03-17T13:00:09.499429
3c38d592-5fd5-4e80-b527-ce398e88d1ca,Aurélie,Dupont,Visite famille/amis,Rester tranquille,Voyage|Sciences|Musique,Voyage:Culture & musées|Sciences:Physique|Musique:Pop,La conversation est légère,Introverti(e),Sérieux(se),Politique|Actualité sensible,Espagnol,1,18,Homme,Homo,2025-02-23T13:00:09.499465
cb93ba0c-828b-4ca9-9982-132dc58f8181,Adélaïde,Becker,Loisirs/vacances,Réseautage pro,Sciences,Sciences:Santé,Ça dépend,Peu importe,Sérieux(se),Politique|Actualité sensible,Autre|Espagnol,3,67,Femme,Hétéro,2025-07-16T13:00:09.499497
c87cd703-08d2-43ba-8d9d-cfe4d69796a8,Renée,Hamel,Loisirs/vacances,Échanger sur un sujet commun,Voyage,Voyage:Culture & musées,Jamais,Peu importe,Introverti(e),Aucun,Autre|Espagnol,2,21,Non-binaire,Homo,2025-06-29T13:00:09.499530
bc58f618-b799-4255-935f-97b56379e83f,Astrid,Daniel,Visite famille/amis,Échanger sur un sujet commun,Voyage|Jeux vidéo,Voyage:Culture & musées|Jeux vidéo:Retro,Le trajet est long,Extraverti(e),Peu importe,Vie privée,Italien|Allemand,5,50,Préfère ne pas dire,Préfère ne pas dire,2024-12-30T13:00:09.499563
2417148d-826a-4fde-b538-30aefde87b79,Thibault,Traore,Autre,Discussion sympa,Podcasts|Voyage|Photographie,Podcasts:Culture|Voyage:City trip|Photographie:Portrait,La conversation est légère,Sérieux(se),Introverti(e),Politique,Italien|Allemand,2,23,Femme,Bi,2025-03-30T13:00:09.499595
55cfa0b1-1ed8-4b71-8050-81ef07e67e34,Étienne,Michel,Loisirs/vacances,Échanger sur un sujet commun,Technologie|Photographie,Technologie:Cybersécurité|Photographie:Paysage,La conversation est légère,Peu importe,Extraverti(e),Religion,Autre,2,40,Femme,Pan,2025-03-24T13:00:09.499628
b1acc314-5e9e-46cb-813f-f2d21976c43f,Alice,Delmas,Travail/études,Autre,Jeux vidéo,Jeux vidéo:Retro,La conversation est légère,Introverti(e),Extraverti(e),Religion|Politique,Français,1,52,Préfère ne pas dire,Homo,2025-06-29T13:00:09.499660
1c99e469-48b2-49b8-a9ca-d7067f1436a2,Christiane,Ollivier,Loisirs/vacances,Autre,Sport|Jeux vidéo|Voyage,Sport:Yoga|Jeux vidéo:Casual|Voyage:Road trip,Le trajet est long,Introverti(e),Extraverti(e),Politique,Anglais|Italien|Autre,1,41,Préfère ne pas dire,Pan,2024-12-21T13:00:09.499704
b3797e7e-d014-4984-a327-bee239d23e8f,Lorraine,David,Visite famille/amis,Autre,Sport|Entrepreneuriat|Voyage,Sport:Rugby|Entrepreneuriat:Marketing|Voyage:Road trip,Ça dépend,Drôle,Extraverti(e),Vie privée,Français|Anglais|Allemand,2,68,Femme,Pan,2025-01-29T13:00:09.499749
5232fc8f-06b0-42ac-ac44-7ee0a5fe263d,Éléonore,Lagarde,Autre,Réseautage pro,Lecture,Lecture:Développement personnel,Jamais,Extraverti(e),Sérieux(se),Politique,Espagnol,5,65,Non-binaire,Hétéro,2025-05-31T13:00:09.499797
92cba8f9-6663-476c-9103-a9b4113c9018,Chantal,Peltier,Travail/études,Discussion sympa,Arts & culture,Arts & culture:Cinéma,Le trajet est long,Extraverti(e),Calme,Politique,"Espagnol,12",1,52,Femme,Préfère ne pas dire,2025-01-26T13:00:09.499857
186e24b2-614a-41e1-925e-9e02663b3ffb,Luce,Maréchal,Travail/études,Échanger sur un sujet commun,Voyage|Photographie,Voyage:City trip|Photographie:Urbain,Jamais,Autre,Sérieux(se),Politique,Allemand|Italien,1,48,Homme,Hétéro,2024-12-04T13:00:09.499922
d0e3282d-625c-487e-95bc-38ba0d85a1bf,Victor,Nguyen,Autre,Autre,Sport,Sport:Rugby,La conversation est légère,Autre,Drôle,Politique,Anglais|Autre|Italien,2,48,Non-binaire,Pan,2025-07-25T13:00:09.499959
43c3a9ae-64df-475a-8a22-46e75be7811e,Corinne,Fouquet,Visite famille/amis,Autre,Lecture|Sciences,Lecture:BD/Mangas|Sciences:Physique,La conversation est légère,Calme,Calme,Religion,Autre|Allemand|Français,1,25,Non-binaire,Préfère ne pas dire,2025-08-17T13:00:09.499994
e2e2b207-34b0-42e8-9208-baa44c054716,Marianne,Dupré,Autre,Échanger sur un sujet commun,Sport,Sport:Rugby,Il/elle partage mes centres d’intérêt,Sérieux(se),Calme,Actualité sensible|Politique,Anglais,4,32,Préfère ne pas dire,Bi,2025-02-16T13:00:09.500049
7b3fe826-0f1f-4f16-8ffc-15ea5d04f4b6,Léon,Goncalves,Loisirs/vacances,Discussion sympa,Jeux vidéo|Lecture|Cuisine,Jeux vidéo:RPG|Lecture:BD/Mangas|Cuisine:Pâtisserie,Ça dépend,Autre,Extraverti(e),Actualité sensible|Aucun,Français|Allemand,5,44,Non-binaire,Hétéro,2024-11-17T13:00:09.500091
901be790-e8b4-4dd7-b2a4-95afc23e8357,Arthur,Diaz,Travail/études,Rester tranquille,Photographie|Lecture|Technologie,Photographie:Portrait|Lecture:Développement personnel|Technologie:Cybersécurité,La conversation est légère,Calme,Drôle,Religion,Allemand|Français,3,45,Préfère ne pas dire,Préfère ne pas dire,2025-02-04T13:00:09.500147
07a53573-c736-4e9a-9136-fcc607fca324,Nicolas,Pires,Loisirs/vacances,Discussion sympa,Voyage|Entrepreneuriat,Voyage:Culture & musées|Entrepreneuriat:Marketing,Il/elle partage mes centres d’intérêt,Sérieux(se),Sérieux(se),Religion|Vie privée,Espagnol,4,18,Homme,Pan,2025-07-18T13:00:09.500202
beb013e6-9cbf-446c-a31d-14654a6f536b,Marguerite,Rossi,Visite famille/amis,Autre,Arts & culture,Arts & culture:Histoire,Il/elle partage mes centres d’intérêt,Peu importe,Sérieux(se),Vie privée|Religion,Anglais,1,64,Préfère ne pas dire,Bi,2025-05-24T13:00:09.500242
99ae0557-9a47-4c63-8c21-7052aa217f05,Noémi,Pelletier,Travail/études,Rester tranquille,Sport,Sport:Randonnée,Il/elle partage mes centres d’intérêt,Sérieux(se),Peu importe,Vie privée|Religion,Espagnol|Anglais|Français,1,43,Non-binaire,Bi,2025-07-08T13:00:09.500283
df9f3082-25e8-45d4-9594-2fba88f51a87,Jacques,Wagner,Autre,Réseautage pro,Photographie|Technologie,Photographie:Édition|Technologie:Gadgets,Ça dépend,Drôle,Peu importe,Aucun,Anglais|Français|Autre,3,58,Non-binaire,Hétéro,2025-07-15T13:00:09.500329
cf463917-af40-4d3a-84ba-66e2f027ce0c,Josette,Jean,Loisirs/vacances,Réseautage pro,Musique|Sciences,Musique:Électro|Sciences:Santé,Ça dépend,Autre,Introverti(e),Religion|Vie privée,Italien|Français|Autre,2,63,Homme,Pan,2024-10-09T13:00:09.500375
9112812e-4165-4b26-8d15-1d0a4743ccc4,Philippine,Joly,Loisirs/vacances,Autre,Entrepreneuriat|Cuisine,Entrepreneuriat:Investissement|Cuisine:Cuisine du monde,Ça dépend,Introverti(e),Sérieux(se),Politique|Actualité sensible,Italien|Français,4,57,Préfère ne pas dire,Pan,2025-03-04T13:00:09.500414
c2ad5d83-6147-4d0f-85a2-6cfa9d375a76,Éléonore,Blanc,Autre,Autre,Musique|Technologie,Musique:Électro|Technologie:Cybersécurité,Le trajet est long,Extraverti(e),Calme,Aucun,Allemand|Espagnol,4,56,Non-binaire,Préfère ne pas dire,2025-08-11T13:00:09.500452
694d3a5f-be3f-4cfd-a82f-749e0614d5f2,Denise,Renard,Travail/études,Discussion sympa,Lecture|Arts & culture|Voyage,Lecture:Romans|Arts & culture:Histoire|Voyage:Road trip,Jamais,Calme,Calme,Actualité sensible,Anglais|Autre,4,51,Préfère ne pas dire,Hétéro,2025-06-22T13:00:09.500492
fdcc3629-e078-4837-b182-a207a1747413,Adélaïde,Baron,Travail/études,Échanger sur un sujet commun,Voyage|Sciences,Voyage:Culture & musées|Sciences:Biologie,Le trajet est long,Peu importe,Extraverti(e),Actualité sensible|Aucun,Allemand|Anglais,1,42,Femme,Hétéro,2025-09-17T13:00:09.500531
d5e49bf3-d7cf-4e4d-a065-a97bc61d6ad4,Éléonore,Laroche,Visite famille/amis,Autre,Arts & culture|Cuisine|Sciences,Arts & culture:Théâtre|Cuisine:Pâtisserie|Sciences:Physique,Ça dépend,Drôle,Extraverti(e),Politique|Vie privée,Autre,4,62,Homme,Pan,2025-04-21T13:00:09.500570
86ba9747-12be-4113-977d-f76b741e0c45,Anouk,Imbert,Autre,Rester tranquille,Podcasts,Podcasts:True crime,Ça dépend,Introverti(e),Autre,Actualité sensible|Religion,Anglais|Français,1,17,Préfère ne pas dire,Hétéro,2024-11-13T13:00:09.500608
4eb8eb10-1365-4946-ac1a-aac6db97ae1c,Brigitte,Petit,Loisirs/vacances,Discussion sympa,Podcasts|Photographie|Musique,Podcasts:Culture|Photographie:Édition|Musique:Pop,La conversation est légère,Drôle,Autre,Religion|Aucun,Anglais|Espagnol|Autre,5,69,Homme,Pan,2025-05-20T13:00:09.500646
6796eccc-bab7-44d7-8b61-117423bc8317,Georges,Moreno,Visite famille/amis,Discussion sympa,Sciences,Sciences:Biologie,Ça dépend,Peu importe,Introverti(e),Vie privée,Français|Autre|Anglais,3,32,Homme,Hétéro,2025-08-22T13:00:09.500693
e74dfbfd-cb6c-42cf-b99b-79409a54cd3f,Monique,Gallet,Visite famille/amis,Rester tranquille,Musique|Jeux vidéo,Musique:World|Jeux vidéo:Action,Jamais,Introverti(e),Drôle,Religion,Allemand|Autre|Espagnol,4,N/A,Homme,Homo,2025-05-01T13:00:09.500731
